"times","S","E","On","Of","A","Q","Bs","Bp","v","w","N","POUD","actPOUD","prop.OAT","prop.capacity","dsct","cost","qaly","inj","du.init","date","B_total","O_total","active_users","coverage_rate","capacity_utilization","waiting_change","patients_change"
1505,34956.3966218465,31059.1999054173,5150.91292100621,768.500284395676,2504.05322791335,1.25177662806668,399.620626901393,1202.84022455432,0.606644251836344,0.803737443406807,76042.7755886628,10027.179061399,5920.66498202996,0.159811731858325,0.174525655648941,0.884345390923181,1466.25503157769,145.522500603156,8565.79361670459,2.18709444152622,4.12328767123288,1602.46085145571,5919.41320540189,5920.66498202996,15.9811731858325,91.569191511755,0.000100375948187903,-0.0456624726248265
1506,34954.2693406814,31059.0456320923,5150.66991710125,768.71026619738,2504.01152484248,1.25187691219184,399.620625375948,1202.79469362304,0.606567737976577,0.803663708944694,76040.3738768261,10027.0589040523,5920.63206021082,0.159809105973377,0.174527747043828,0.884273172775138,1466.10090149925,145.50583298384,8565.64985521069,2.18701680266559,4.12602739726027,1602.41531899899,5919.38018329863,5920.63206021082,15.9809105973377,91.5665896570849,0.000100284125154504,-0.0455324567258231
1507,34952.1423090902,31058.8912150323,5150.4268712237,768.920113212946,2503.9698099225,1.25197710459704,399.620623849735,1202.7492925152,0.606491276141091,0.803590010335779,76037.9722119512,10026.9386878287,5920.59896154125,0.159806493911246,0.174529839513655,0.884200960524633,1465.94688486647,145.489167268497,8565.50592347528,2.18693913560911,4.12876712328767,1602.36991636493,5919.34698443665,5920.59896154125,15.9806493911246,91.5639952208532,0.000100192405200872,-0.0454026340555629
1508,34950.0155270807,31058.7366542683,5150.18378342956,769.129825590403,2503.92808315988,1.25207720538522,399.620622322753,1202.70402103781,0.606414866257179,0.803516347553529,76035.5705940948,10026.8184127458,5920.56568622533,0.159803895652857,0.174531933058193,0.884128754171185,1465.79298150809,145.472503456999,8565.36182168831,2.1868614404013,4.13150684931507,1602.32464336057,5919.31360901996,5920.56568622533,15.9803895652857,91.5614081920324,0.000100100788183566,-0.0452730043634801
1509,34947.8889946611,31058.5819498315,5149.94065377476,769.339403477562,2503.88634456108,1.25217721465918,399.620620795004,1202.65887899816,0.606338508252273,0.803442720571426,76033.1690233138,10026.6980788212,5920.53223446697,0.159801311179157,0.174534027677209,0.884056553714312,1465.63919125313,145.455841549214,8565.21755003948,2.18678371708666,4.13424657534247,1602.27949979317,5919.28005725232,5920.53223446697,15.9801311179157,91.5588285596095,0.000100009273959367,-0.0451435674003733
1510,34945.7627118391,31058.4271017531,5149.69748231523,769.548847022021,2503.84459413256,1.25227713252157,399.620619266487,1202.61386620376,0.606262202053937,0.803369129362977,76030.7674996647,10026.5776860726,5920.49860646977,0.159798740471122,0.174536123370474,0.883984359153533,1465.48551393081,145.439181545014,8565.07310871831,2.18670596570962,4.13698630136986,1602.23448547025,5919.24632933725,5920.49860646977,15.9798740471122,91.5562563125857,9.99178623852792e-05,-0.0450143229163587
1511,34943.6366786227,31058.2721100641,5149.45426910685,769.758156371162,2503.80283188079,1.25237695907488,399.620617737202,1202.56898246239,0.606185947589874,0.803295573901707,76028.3660232042,10026.4572345175,5920.46480243709,0.159796183509747,0.174538220137755,0.883912170488366,1465.3319493706,145.422523444269,8564.9284979141,2.18662818631454,4.13972602739726,1602.18960019959,5919.21242547801,5920.46480243709,15.9796183509747,91.5536914399764,9.98265533185272e-05,-0.0448852706626894
1512,34941.5108950196,31058.1169747957,5149.21101420546,769.967331672153,2503.76105781222,1.2524766944215,399.620616207149,1202.52422758205,0.606109744787924,0.803222054161162,76025.9645939888,10026.3367241735,5920.43082257205,0.159793640276057,0.174540317978824,0.883839987718329,1465.17849740222,145.405867246849,8564.78371781591,2.18655037894575,4.14246575342466,1602.1448437892,5919.17834587762,5920.43082257205,15.9793640276057,91.5511339308112,9.97353466165585e-05,-0.0447564103908462
1513,34939.3853610378,31057.961695979,5148.96771766689,770.176373071946,2503.7192719333,1.25257633866364,399.62061467633,1202.47960137102,0.60603359357606,0.803148570114909,76023.5632120749,10026.2161550581,5920.39666707749,0.159791110751098,0.17454241689345,0.883767810842943,1465.02515785563,145.389212952623,8564.63876861263,2.1864725436475,4.14520547945205,1602.10021604734,5919.14409073884,5920.39666707749,15.9791110751098,91.548583774134,9.96442421370425e-05,-0.0446277418516274
1514,34937.2600766848,31057.8062736451,5148.72437954692,770.385280717279,2503.67747425048,1.25267589190338,399.620613144743,1202.4351036378,0.605957493882391,0.803075121736535,76021.161877519,10026.0955271891,5920.3623361561,0.159788594915941,0.174544516881401,0.883695639861724,1464.87193056101,145.372560561463,8564.49365049291,2.18639468046401,4.14794520547945,1602.05571678255,5919.1096602642,5920.3623361561,15.9788594915941,91.5460409590027,9.95532397380927e-05,-0.0444992647976505
1515,34935.1350419684,31057.6507078253,5148.4809999013,770.594054754679,2503.6356647702,1.25277535424265,399.620611612389,1202.39073419118,0.605881445635162,0.803001708999649,76018.7605903776,10025.974840584,5920.32783001022,0.15978609275168,0.174546617942447,0.883623474774191,1464.71881534879,145.355910073237,8564.3483636452,2.18631678943941,4.15068493150685,1602.01134580357,5919.07505465598,5920.32783001022,15.978609275168,91.5435054744895,9.94623392776006e-05,-0.0443709789810782
1516,34933.0102568962,31057.4949985505,5148.23757878575,770.802695330457,2503.5938434989,1.25287472578327,399.620610079269,1202.34649284014,0.605805448762751,0.802928331877877,76016.359350707,10025.8540952603,5920.29314884198,0.159783604239437,0.174548720076358,0.883551315579864,1464.56581204963,145.339261487815,8564.20290825772,2.18623887061782,4.15342465753425,1601.96710291941,5919.04027411621,5920.29314884198,15.9783604239437,91.5409773096807,9.93715406134577e-05,-0.0442428841538458
1517,34930.8857214758,31057.339145852,5147.99411625595,771.01120259071,2503.55201044301,1.25297400662687,399.620608545382,1202.30237939396,0.605729503193671,0.80285499034487,76013.9581585635,10025.7332912357,5920.25829285331,0.159781129360355,0.174550823282904,0.883479162278262,1464.41292049446,145.322614805068,8564.0572845185,2.18616092404325,4.15616438356164,1601.92298793934,5919.00531884666,5920.25829285331,15.9781129360355,91.5384564536767,9.92808436048875e-05,-0.0441149800697076
1518,34928.7614357148,31057.1831497608,5147.75061236756,771.219576681326,2503.51016560896,1.25307319687498,399.620607010729,1202.25839366213,0.60565360885657,0.802781684374296,76011.5570140032,10025.6124285276,5920.22326224576,0.159778668095603,0.174552927561854,0.883407014868901,1464.2601405144,145.305970024864,8563.91149261535,2.1860829497597,4.15890410958904,1601.87900067286,5918.97018904888,5920.22326224576,15.9778668095603,91.535942895592,9.91902481100038e-05,-0.0439872664817358
1519,34926.6373996207,31057.0270103081,5147.50706717619,771.427817747977,2503.46830900318,1.25317229662897,399.62060547531,1202.21453545441,0.605577765680229,0.802708413939846,76009.1559170824,10025.4915071537,5920.18805722079,0.159776220426373,0.174555032912979,0.883334873351303,1464.10747194083,145.289327147074,8563.76553273586,2.18600494781109,4.16164383561644,1601.83514092972,5918.93488492417,5920.18805722079,15.9776220426373,91.5334366245553,9.90997539882521e-05,-0.0438597431427752
1520,34924.5136132009,31056.8707275249,5147.26348073744,771.635925936126,2503.42644063208,1.25327130599007,399.620603939125,1202.17080458078,0.605501973593562,0.802635179015228,76006.7548678574,10025.3705271315,5920.15267797955,0.159773786333882,0.174557139336047,0.883262737724986,1463.95491460537,145.272686171567,8563.61940506743,2.18592691824129,4.16438356164384,1601.79140851991,5918.89940667356,5920.15267797955,15.9773786333882,91.5309376297092,9.90093610986342e-05,-0.043732409807717
1521,34922.3900764629,31056.7143014425,5147.01985310685,771.84390139102,2503.38456050208,1.25337022505937,399.620602402175,1202.12720085151,0.605426232525617,0.802561979574173,76004.353866384,10025.2494884787,5920.11712472294,0.15977136579937,0.174559246830829,0.883190607989467,1463.80246833988,145.256047098212,8563.47310979723,2.18584886109412,4.16712328767123,1601.74780325368,5918.86375449787,5920.11712472294,15.977136579937,91.5284459002103,9.89190693001518e-05,-0.0436052662300881
1522,34920.266789414,31056.5577320918,5146.77618433995,772.0517442577,2503.3426686196,1.25346905393782,399.620600864458,1202.08372407706,0.605350542405574,0.802488815590433,76001.9529127185,10025.1283912127,5920.08139765158,0.159768958804104,0.174561355397096,0.883118484144267,1463.65013297643,145.239409926879,8563.32664711223,2.18577077641334,4.16986301369863,1601.70432494152,5918.82792859765,5920.08139765158,15.9768958804104,91.5259614252295,9.88288784529168e-05,-0.0434783121647797
1523,34918.1437520616,31056.401019504,5146.53247449222,772.259454680992,2503.30076499104,1.25356779272624,399.620599325977,1202.04037406817,0.605274903162746,0.802415687037779,75999.5520069167,10025.0072353511,5920.04549696595,0.159766565329372,0.174563465034617,0.883046366188905,1463.49790834736,145.222774657437,8563.18001719918,2.18569266424266,4.17260273972603,1601.66097339415,5918.79192917321,5920.04549696595,15.9766565329372,91.5234841939514,9.87387884163748e-05,-0.0433515473662283
1524,34916.0209644129,31056.2441637102,5146.28872361912,772.467032805512,2503.2588496228,1.25366644152529,399.62059778673,1201.99715063583,0.605199314726579,0.802342593890002,75997.1511490347,10024.8860209115,5920.00942286614,0.159764185356487,0.174565575743163,0.882974254122898,1463.34579428522,145.206141289755,8563.03322024464,2.18561452462572,4.17534246575342,1601.61774842256,5918.75575642463,5920.00942286614,15.9764185356487,91.5210141955748,9.8648799051082e-05,-0.0432249715902344
1525,34913.8984264753,31056.0871647416,5146.04493177607,772.674478775667,2503.21692252129,1.25376500043551,399.620596246719,1201.95405359125,0.60512377702665,0.802269536120915,75994.7503391283,10024.7647479115,5919.97317555219,0.159761818866786,0.174567687522502,0.882902147945768,1463.1937906228,145.189509823703,8562.88625643494,2.18553635760612,4.17808219178082,1601.57464983797,5918.71941055174,5919.97317555219,15.9761818866786,91.5185514193124,9.855891021604e-05,-0.0430985845921441
1526,34911.7761382559,31055.9300226292,5145.80109901847,772.881792735652,2503.1749836929,1.25386346955728,399.620594705942,1201.9110827459,0.605048289992669,0.802196513704349,75992.3495772534,10024.6434163684,5919.93675522366,0.159759465841631,0.174569800372407,0.882830047657032,1463.04189719313,145.172880259149,8562.7391259562,2.18545816322741,4.18082191780822,1601.53167745184,5918.68289175412,5919.93675522366,15.9759465841631,91.5160958543908,9.8469121773137e-05,-0.0429723861275306
1527,34909.6540997618,31055.772737404,5145.55722540165,773.088974829454,2503.13303314402,1.25396184899086,399.620593164401,1201.86823791149,0.604972853554476,0.802123526614158,75989.9488634658,10024.5220263,5919.90016208012,0.159757126262406,0.174571914292647,0.882757953256209,1462.89011382947,145.156252595962,8562.59182899435,2.18537994153307,4.18356164383562,1601.48883107589,5918.64620023111,5919.90016208012,15.9757126262406,91.5136474900507,9.8379433582263e-05,-0.0428463759528768
1528,34907.5323110001,31055.6153090973,5145.31331098096,773.29602520085,2503.09107088103,1.25406013883636,399.620591622096,1201.82551889997,0.604897467642043,0.802050574824215,75987.5481978212,10024.4005777237,5919.86339632063,0.159754800110523,0.174574029282994,0.882685864742819,1462.73844036533,145.139626834011,8562.44436573509,2.18530169256652,4.18630136986301,1601.44611052206,5918.60933618181,5919.86339632063,15.9754800110523,91.5112063155464,9.82898455041958e-05,-0.042720553824438
1529,34905.410771978,31055.4577377401,5145.06935581167,773.502943993408,2503.04909691032,1.25415833919376,399.620590079026,1201.78292552354,0.604822132185472,0.801977658308413,75985.1475803753,10024.2790706571,5919.82645814426,0.159752487367412,0.174576145343216,0.882613782116382,1462.58687663442,145.123002973165,8562.29673636393,2.18522341637115,4.18904109589041,1601.40351560256,5918.57229980508,5919.82645814426,15.9752487367412,91.5087723201465,9.82003574001578e-05,-0.0425949194989244
1530,34903.2894827025,31055.3000233635,5144.82535994905,773.709731350486,2503.00711123826,1.2542564501629,399.620588535193,1201.74045759464,0.604746847114997,0.801904777040666,75982.7470111838,10024.1575051178,5919.78934774972,0.15975018801453,0.174578262473085,0.882541705376416,1462.43542247071,145.106381013293,8562.14894106617,2.18514511299027,4.19178082191781,1601.36104612983,5918.53509129954,5919.78934774972,15.975018801453,91.5063454931331,9.81109691315929e-05,-0.0424694727339556
1531,34901.1684431804,31055.1421659986,5144.58132344832,773.916387415235,2502.96511387124,1.25435447184346,399.620586990596,1201.69811492595,0.604671612360982,0.801831930994908,75980.3464903022,10024.0358811232,5919.75206533541,0.159747902033359,0.174580380672372,0.88246963452244,1462.28407770841,145.089760954263,8562.00098002689,2.18506678246716,4.19452054794521,1601.31870191654,5918.49771086355,5919.75206533541,15.9747902033359,91.5039258238024,9.80216805599454e-05,-0.0423442132864693
1532,34899.0476534189,31054.9841656765,5144.33724636466,774.122912330598,2502.92310481561,1.254452404335,399.620585445235,1201.65589733039,0.604596427853919,0.801759120145093,75977.9460177862,10023.9141986908,5919.7146110996,0.159745629405403,0.174582499940847,0.882397569553974,1462.13284218192,145.073142795945,8561.85285343095,2.18498842484502,4.1972602739726,1601.27648277563,5918.46015869526,5919.7146110996,15.9745629405403,91.5015133014644,9.79324915466595e-05,-0.0422191409149946
